LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID3171,3171,30,-1.0,1394.1922054504835,732.1062784638943,0.0,342417.09661865234,817,5.0,1,,23.94573643410853,18.0,0.0,107.0,3089.0,24.225280596130162,0.45871055535077015,0.621668676920999,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3173,3173,30,-1.0,1404.1359240034735,727.6868479958987,0.0,342417.09661865234,817,5.0,1,,4.069767441860465,0.0,0.0,52.0,525.0,8.993214496315776,-0.404952997617099,-0.6159393967085165,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3177,3177,30,-1.0,1364.3610497915133,664.7099638269616,0.0,342417.09661865234,817,5.0,1,,20.674418604651162,21.0,0.0,76.0,2667.0,15.96096938173403,0.3158186864014801,0.6217929730514247,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3180,3180,30,-1.0,1125.7118045197515,725.477132761901,0.0,209976.70184326172,501,5.0,1,,50.83720930232558,25.0,0.0,213.0,6558.0,53.08421827295908,0.7096703740143149,0.7950428950824359,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3150,3150,30,-1.0,1325.6910331965519,686.8071161669395,0.0,0.0,0,5.0,1,,32.713178294573645,28.0,0.0,82.0,4220.0,17.14423818957189,0.5570649200649039,1.365317430376203,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3182,3182,30,-1.0,1126.8166621367502,722.1625599109043,0.0,210395.81701660156,502,5.0,1,,33.674418604651166,24.0,0.0,178.0,4344.0,35.92334782011068,0.7167569272003469,0.7827379475216947,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3184,3184,30,-1.0,1133.4458078387436,735.420851314891,0.0,210395.81701660156,502,5.0,1,,31.953488372093023,18.0,0.0,164.0,4122.0,36.94566543949969,0.738397760310111,0.7347269946523595,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3153,3153,30,-1.0,1220.7295595816568,823.8094606748027,0.0,63286.391174316406,151,5.0,1,,57.89922480620155,25.0,0.0,255.0,7469.0,66.07829694778293,0.6908750892598029,0.7160311419740717,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3155,3155,30,-1.0,1217.41498673066,826.0191759088007,0.0,63705.50634765625,152,5.0,1,,49.263565891472865,38.0,0.0,210.0,6355.0,46.21240353314333,0.5609507540248957,0.7661835396065385,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3187,3187,30,-1.0,1262.7141490276147,764.1471493568623,0.0,342417.09661865234,817,5.0,1,,25.023255813953487,23.0,0.0,81.0,3228.0,17.400370468523377,0.44054634340873555,0.8795887843455398,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3157,3157,30,-1.0,1224.0441324326534,817.1803149728094,0.0,63705.50634765625,152,5.0,1,,11.023255813953488,0.0,0.0,132.0,1422.0,23.235702968532298,-0.22943990591958635,-0.2825182501421851,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3190,3190,30,-1.0,961.088019586916,529.9173345530961,0.0,316851.0710449219,756,5.0,1,,31.472868217054263,23.0,0.0,124.0,4060.0,30.03775684435025,0.337092050768086,0.5283065874402584,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3192,3192,30,-1.0,963.2977348209135,532.1270497870938,0.0,317270.1862182617,757,5.0,1,,16.015503875968992,10.0,0.0,73.0,2066.0,18.450941920453225,-0.008575239140561667,-0.015015456485354512,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3161,3161,30,-1.0,1271.553009963606,777.405440760849,0.0,199079.70733642578,475,5.0,1,,48.37984496124031,26.0,0.0,223.0,6241.0,51.775385349611604,0.5367879281828651,0.6527696109746715,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3194,3194,30,-1.0,968.8220229059079,524.3930464681016,0.0,317270.1862182617,757,5.0,1,,21.472868217054263,16.0,0.0,128.0,2770.0,22.383754404485185,0.2785316379866981,0.41797487460744404,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3163,3163,30,-1.0,1268.2384371126093,776.3005831438502,0.0,199498.82250976562,476,5.0,1,,31.852713178294575,20.0,0.0,165.0,4109.0,35.70081861263692,0.48284038377650246,0.5810418761031015,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3165,3165,30,-1.0,1280.391870899597,791.7685897818347,0.0,199498.82250976562,476,5.0,1,,15.031007751937985,0.0,0.0,205.0,1939.0,29.385885744822325,0.2334939498118621,0.19365018531135303,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3198,3198,30,-1.0,1048.3717713298288,448.1578708951777,0.0,342417.09661865234,817,5.0,1,,18.31782945736434,16.0,0.0,95.0,2363.0,15.519133601845756,0.4378166253332632,0.718828492686239,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3232,3232,31,-1.0,753.3747875911231,698.9605499539274,0.0,182734.21557617188,436,5.0,1,,31.6046511627907,17.0,0.0,138.0,4077.0,35.29372700208458,0.3793509289315094,0.4925494686609004,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3235,3235,31,-1.0,666.0910358482103,805.0268811858215,0.0,295476.19720458984,705,5.0,1,,43.116279069767444,39.0,0.0,140.0,5562.0,30.98175569664366,0.6493998452587421,1.095850919011159,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3204,3204,31,-1.0,726.8582047831495,642.6128114869837,0.0,0.0,0,5.0,1,,28.34108527131783,24.0,0.0,81.0,3656.0,19.25101301069594,0.4269931129054777,0.8810323962151079,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3237,3237,31,-1.0,666.0910358482103,801.7123083348248,0.0,295895.3123779297,706,5.0,1,,28.86046511627907,19.0,0.0,176.0,3723.0,34.86060280469884,0.717214057413926,0.6915487284276537,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3207,3207,31,-1.0,721.3339166981551,725.477132761901,0.0,88433.30157470703,211,5.0,1,,78.83720930232558,70.0,0.0,255.0,10170.0,57.123466978564615,0.7665658862245863,1.1977504120418752,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3239,3239,31,-1.0,667.1958934652091,817.1803149728094,0.0,295895.3123779297,706,5.0,1,,22.65891472868217,13.0,0.0,126.0,2923.0,26.276919567140748,0.583633523726088,0.6355945900544863,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3209,3209,31,-1.0,718.0193438471583,715.5334142089108,0.0,88852.41674804688,212,5.0,1,,45.968992248062015,25.0,0.0,255.0,5930.0,55.62386768292683,0.7766395736727971,0.7225268325102265,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3242,3242,31,-1.0,690.3979034221859,797.2928778668293,0.0,342417.09661865234,817,5.0,1,,19.666666666666668,18.0,0.0,60.0,2537.0,14.346892811104897,0.24892329345531317,0.546427655821348,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3211,3211,31,-1.0,721.3339166981551,729.8965632298965,0.0,88852.41674804688,212,5.0,1,,51.02325581395349,37.0,0.0,207.0,6582.0,51.117582762116804,0.8118690972984844,0.8945138052853117,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3245,3245,31,-1.0,684.8736153371915,778.510298377848,0.0,342417.09661865234,817,5.0,1,,21.511627906976745,19.0,0.0,65.0,2775.0,15.656027333281747,0.35592956027804745,0.7213543103994098,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3215,3215,31,-1.0,710.2853405281661,641.5079538699847,0.0,160521.11138916016,383,5.0,1,,58.62015503875969,51.0,0.0,169.0,7562.0,44.300147043782765,0.7068865585276883,1.0960159032671146,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3248,3248,31,-1.0,806.4079532070701,793.9783050158326,0.0,342417.09661865234,817,5.0,1,,28.5968992248062,27.0,0.0,88.0,3689.0,18.336916052326725,0.424405502449464,0.9293301072190991,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3217,3217,31,-1.0,709.1804829111672,638.193381018988,0.0,160940.2265625,384,5.0,1,,39.1937984496124,26.0,0.0,197.0,5056.0,41.57618712965765,0.3653549064066368,0.5045126739933005,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3219,3219,31,-1.0,708.0756252941683,648.1370995719781,0.0,160940.2265625,384,5.0,1,,33.95348837209303,21.0,0.0,170.0,4380.0,36.15804294714306,0.40449445388944116,0.5408813691863158,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3223,3223,31,-1.0,742.3262114211342,574.1116392330521,0.0,342417.09661865234,817,5.0,1,,21.100775193798448,18.0,0.0,75.0,2722.0,18.045015309480345,0.3153121429700521,0.5606386288457129,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3225,3225,31,-1.0,556.7101317653193,385.1809867262406,0.0,342417.09661865234,817,5.0,1,,32.565891472868216,32.0,0.0,117.0,4201.0,26.658970394960487,0.5602638343898397,0.8772919447754681,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3228,3228,31,-1.0,750.0602147401264,694.5411194859317,0.0,182315.10040283203,435,5.0,1,,49.775193798449614,44.0,0.0,170.0,6421.0,35.49587130702614,0.5770708683637154,1.026226099031412,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3230,3230,31,-1.0,746.7456418891296,689.0168314009373,0.0,182734.21557617188,436,5.0,1,,31.612403100775193,15.0,0.0,217.0,4078.0,42.04579164388797,0.4268998229087082,0.449880804964855,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3296,3296,32,-1.0,698.1319067411782,731.0014208468954,0.0,335711.25384521484,801,5.0,1,,35.031007751937985,33.0,0.0,124.0,4519.0,21.905313990165755,0.6552863602422028,1.266167423960795,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3298,3298,32,-1.0,729.0679200171473,733.2111360808932,0.0,336130.3690185547,802,5.0,1,,21.666666666666668,15.0,0.0,83.0,2795.0,21.276943702828493,0.38954430451715616,0.570948996014646,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3266,3266,32,-1.0,595.3801483602808,479.0938841711468,0.0,209138.47149658203,499,5.0,1,,38.06976744186046,34.0,0.0,127.0,4911.0,29.248981298102407,0.39241932382449757,0.7336346211686022,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3300,3300,32,-1.0,722.438774315154,727.6868479958987,0.0,336130.3690185547,802,5.0,1,,13.0,5.0,0.0,139.0,1677.0,22.318014024549765,0.134501566670535,0.1381147446685872,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3268,3268,32,-1.0,589.8558602752863,476.884168937149,0.0,209557.58666992188,500,5.0,1,,19.11627906976744,14.0,0.0,79.0,2466.0,19.456131708191933,0.03541708542713566,0.06721626123238761,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3270,3270,32,-1.0,599.7995788282764,482.4084570221435,0.0,209557.58666992188,500,5.0,1,,17.108527131782946,12.0,0.0,68.0,2207.0,19.129999473208596,0.015134064581713728,0.02666612077947098,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3304,3304,32,-1.0,175.5342539006998,1034.8372655215921,0.0,211234.04736328125,504,5.0,1,,18.410852713178294,16.0,0.0,68.0,2375.0,13.821751654491901,0.27868723353224817,0.5806220959481541,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3274,3274,32,-1.0,646.20359874223,538.7561954890873,0.0,342417.09661865234,817,5.0,1,,14.224806201550388,13.0,0.0,50.0,1835.0,10.240270008401204,0.20211514840013586,0.46710846842163206,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3277,3277,32,-1.0,543.4518403613325,250.38835745237512,0.0,342417.09661865234,817,5.0,1,,16.92248062015504,15.0,0.0,54.0,2183.0,10.98977678565173,0.28298159014389634,0.6792707401838006,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3279,3279,32,-1.0,697.0270491241793,812.7608845048138,0.0,265719.01989746094,634,5.0,1,,37.48837209302326,33.0,0.0,156.0,4836.0,29.00326390012795,0.5453505908089027,0.9122806614105798,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3281,3281,32,-1.0,690.3979034221859,813.8657421218127,0.0,266138.1350708008,635,5.0,1,,34.201550387596896,30.0,0.0,110.0,4412.0,23.930687622329607,0.5493916984064422,1.0135413682942658,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3250,3250,32,-1.0,769.9476518461065,979.5943846716474,0.0,0.0,0,5.0,1,,23.7984496124031,21.0,0.0,92.0,3070.0,14.543780804093528,0.2349848906073553,0.6227011021273307,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3283,3283,32,-1.0,703.6561948261726,811.656026887815,0.0,266138.1350708008,635,5.0,1,,14.589147286821705,12.0,0.0,91.0,1882.0,16.109300692409015,0.22629128646452948,0.3342392171819324,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3252,3252,32,-1.0,753.3747875911231,964.1263780336627,0.0,15088.146240234375,36,5.0,1,,46.70542635658915,47.0,0.0,138.0,6025.0,30.690084692773535,0.6504738719290852,1.1995557939417871,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3254,3254,32,-1.0,744.5359266551319,957.4972323316694,0.0,15507.261413574219,37,5.0,1,,30.589147286821706,25.0,0.0,112.0,3946.0,27.2888520058732,0.706391134608827,0.9280657687260192,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3286,3286,32,-1.0,699.2367643581772,780.7200136118457,0.0,342417.09661865234,817,5.0,1,,19.24031007751938,17.0,0.0,96.0,2482.0,13.675808473472447,0.22446483982916862,0.5158115425816792,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3256,3256,32,-1.0,758.8990756761176,971.8603813526549,0.0,15507.261413574219,37,5.0,1,,31.45736434108527,22.0,0.0,147.0,4058.0,30.2329517434873,0.7627416276565756,0.9004519975049461,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3289,3289,32,-1.0,425.2320753424506,940.9243680766859,0.0,126153.66717529297,301,5.0,1,,35.6124031007752,33.0,0.0,121.0,4594.0,19.78055787790729,0.09957862124259473,0.32608630646490183,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3291,3291,32,-1.0,419.7077872574561,939.8195104596871,0.0,126572.78234863281,302,5.0,1,,28.775193798449614,25.0,0.0,107.0,3712.0,24.74249896119956,0.6161163288062704,0.8867369237794726,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3259,3259,32,-1.0,800.8836651220756,845.9066130147808,0.0,105617.02368164062,252,5.0,1,,42.84496124031008,25.0,0.0,184.0,5527.0,44.08433849105369,0.5525402684024759,0.6917775797220997,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3293,3293,32,-1.0,432.96607866144285,944.2389409276826,0.0,126572.78234863281,302,5.0,1,,31.325581395348838,24.0,0.0,134.0,4041.0,28.55043858865659,0.6054089264403121,0.8275219043265197,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3261,3261,32,-1.0,796.4642346540801,845.9066130147808,0.0,106036.13885498047,253,5.0,1,,26.294573643410853,18.0,0.0,109.0,3392.0,27.47311273681256,0.010102274090761651,0.01914441320038341,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3263,3263,32,-1.0,803.0933803560735,834.8580368447917,0.0,106036.13885498047,253,5.0,1,,13.844961240310077,1.0,0.0,107.0,1786.0,25.103675531559084,-0.08420436080822986,-0.1014192604305188,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3328,3328,33,-1.0,776.5767975480999,1097.8141496905293,0.0,202851.74389648438,484,5.0,1,,42.03875968992248,20.0,0.0,255.0,5423.0,51.45240566241401,0.6040301981666186,0.6153473235670851,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3362,3362,33,-1.0,1239.5121390706379,354.24497345027146,0.0,342417.09661865234,817,5.0,1,,23.643410852713178,20.0,0.0,99.0,3050.0,20.618862135801624,0.23189499459407778,0.43171099925351736,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3332,3332,33,-1.0,1094.7757912437824,805.0268811858215,0.0,342417.09661865234,817,5.0,1,,29.6046511627907,30.0,0.0,85.0,3819.0,20.30717953576209,0.4740239343192022,0.9376398796309794,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3364,3364,33,-1.0,800.8836651220756,494.56189080913146,0.0,342417.09661865234,817,5.0,1,,23.023255813953487,21.0,0.0,68.0,2970.0,18.450722003267533,0.4020444598452719,0.7156417442875618,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3334,3334,33,-1.0,1019.6454732878574,915.5126428857112,0.0,342417.09661865234,817,5.0,1,,35.565891472868216,27.0,0.0,171.0,4588.0,29.859003290789527,-0.057185478773682276,-0.14449335880540962,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3336,3336,33,-1.0,495.94296283038,1144.218169604483,0.0,228417.76947021484,545,5.0,1,,54.87596899224806,32.0,0.0,210.0,7079.0,58.16463806406803,0.6332027403059988,0.7315699422090692,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3338,3338,33,-1.0,493.73324759638217,1144.218169604483,0.0,228836.8846435547,546,5.0,1,,41.74418604651163,33.0,0.0,187.0,5385.0,38.85012851285201,0.43394366376727844,0.6503315074980573,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3307,3307,33,-1.0,832.9245360150437,640.4030962529858,0.0,0.0,0,5.0,1,,38.1937984496124,37.0,0.0,124.0,4927.0,21.012302021442338,0.476933772242078,1.1739409932219473,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3340,3340,33,-1.0,502.5721085323734,1138.6938815194885,0.0,228836.8846435547,546,5.0,1,,22.093023255813954,7.0,0.0,171.0,2850.0,37.97870329631816,0.17454795358365366,0.17289762264657638,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3309,3309,33,-1.0,864.9654069080118,619.4108015300068,0.0,10058.76416015625,24,5.0,1,,58.98449612403101,30.0,0.0,255.0,7609.0,67.07073976595115,0.6425129037878765,0.6880307318454666,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3311,3311,33,-1.0,859.4411188230171,630.4593776999958,0.0,10477.879333496094,25,5.0,1,,37.51162790697674,26.0,0.0,152.0,4839.0,38.902344940382,0.8235222487646259,0.8709323000956322,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3313,3313,33,-1.0,867.1751221420095,613.8865134450124,0.0,10477.879333496094,25,5.0,1,,36.007751937984494,21.0,0.0,216.0,4645.0,42.66594370148146,0.686785852601812,0.687236216556495,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3345,3345,33,-1.0,1016.3309004368606,588.4747882540377,0.0,93462.68365478516,223,5.0,1,,67.15503875968992,39.0,0.0,254.0,8663.0,68.2236040545631,0.7396423126705207,0.8370197915537547,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3347,3347,33,-1.0,1016.3309004368606,592.8942187220332,0.0,93881.798828125,224,5.0,1,,43.74418604651163,25.0,0.0,255.0,5643.0,46.76324663092926,0.5787263820853745,0.6858230772384846,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3349,3349,33,-1.0,1021.8551885218552,585.160215403041,0.0,93881.798828125,224,5.0,1,,40.85271317829457,26.0,0.0,180.0,5270.0,41.67116448591763,0.5426475660046415,0.6897098126534895,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3318,3318,33,-1.0,818.561386994058,918.8272157367079,0.0,82146.57397460938,196,5.0,1,,64.55813953488372,59.0,0.0,241.0,8328.0,47.374325024338106,0.7078115604713852,1.1295765531526734,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3320,3320,33,-1.0,817.4565293770592,912.1980700347145,0.0,82565.68914794922,197,5.0,1,,48.81395348837209,40.0,0.0,183.0,6297.0,38.6997188785535,0.5233440747828789,0.8666734097840293,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3352,3352,33,-1.0,1606.3248679142719,421.64128808720415,0.0,233447.15155029297,557,5.0,1,,33.3875968992248,33.0,0.0,109.0,4307.0,23.481811471035204,0.4434778268217374,0.8736658370244749,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3322,3322,33,-1.0,824.0856750790525,922.1417885877046,0.0,82565.68914794922,197,5.0,1,,31.906976744186046,23.0,0.0,160.0,4116.0,34.07813674586343,0.5138177480482018,0.6355874583220363,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3354,3354,33,-1.0,998.6531785648782,458.10158944816783,0.0,225483.96325683594,538,5.0,1,,59.74418604651163,22.0,0.0,255.0,7707.0,70.46932833130394,0.6930940194909906,0.6941232444064644,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3324,3324,33,-1.0,773.2622246971032,1092.289861605535,0.0,202432.62872314453,483,5.0,1,,64.33333333333333,56.0,0.0,197.0,8299.0,45.431152124212446,0.6198395071373564,1.0837261829372475,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3356,3356,33,-1.0,999.7580361818772,453.6821589801722,0.0,225903.07843017578,539,5.0,1,,36.35658914728682,16.0,0.0,227.0,4690.0,46.94025432158622,0.31524765870865656,0.3712889482558767,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3326,3326,33,-1.0,765.528221378111,1085.6607159035416,0.0,202851.74389648438,484,5.0,1,,34.17054263565891,14.0,0.0,234.0,4408.0,46.82349237278758,0.7692115550071199,0.6345766691340743,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
