LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID2785,2785,11,-1.0,992.3002472671346,723.8198463364026,0.0,0.0,0,5.0,1,,8.604651162790697,0.0,0.0,67.0,1110.0,13.444572908712068,-0.03384192287125076,-0.04483561135135286
ID2849,2849,11,-1.0,861.3746196527653,636.5360945934898,0.0,127829.96963500977,305,5.0,1,,15.643410852713178,14.0,0.0,69.0,2018.0,13.860802674275174,0.24842849821110816,0.4491700666642227
ID2787,2787,11,-1.0,956.3923747146704,607.2573677430189,0.0,52808.44647216797,126,5.0,1,,34.87596899224806,24.0,0.0,165.0,4499.0,34.93476235963302,0.6186976252389234,0.7631522775474585
ID2851,2851,11,-1.0,627.1448048489991,528.2600481275978,0.0,239733.58239746094,572,5.0,1,,21.2015503875969,21.0,0.0,64.0,2735.0,12.661074602004337,0.3060164947510928,0.7847353603947262
ID2789,2789,11,-1.0,958.6020899486684,627.144804848999,0.0,55323.13439941406,132,5.0,1,,40.49612403100775,36.0,0.0,155.0,5224.0,30.606914055234256,0.6639627531715673,1.0559030055537135
ID2853,2853,11,-1.0,625.4875184235008,531.022192170095,0.0,247277.64617919922,590,5.0,1,,28.007751937984494,21.0,0.0,137.0,3613.0,27.49445856782752,0.4243559149300239,0.6069806015871995
ID2791,2791,11,-1.0,966.8885220761601,616.0962286790101,0.0,56161.363708496094,134,5.0,1,,23.953488372093023,12.0,0.0,152.0,3090.0,34.02018253577487,0.6802391416584596,0.5701021066950426
ID2855,2855,11,-1.0,622.1729455725041,533.7843362125923,0.0,248115.87548828125,592,5.0,1,,31.751937984496124,22.0,0.0,194.0,4096.0,32.426607276989735,0.6252313040138072,0.75339764241058
ID2793,2793,11,-1.0,955.2875170976716,626.0399472320001,0.0,56161.363708496094,134,5.0,1,,15.209302325581396,11.0,0.0,77.0,1962.0,16.028136597580446,0.547120665899096,0.6711431862660066
ID2857,2857,11,-1.0,629.9069488914963,527.7076193190983,0.0,248954.10479736328,594,5.0,1,,20.689922480620154,6.0,0.0,177.0,2669.0,32.3539503117501,0.5496200238879628,0.45362697497095333
ID2859,2859,11,-1.0,608.9146541685172,542.070768340084,0.0,248954.10479736328,594,5.0,1,,20.24031007751938,9.0,0.0,126.0,2611.0,27.265985905576585,0.6438197440343185,0.5814816979130161
ID2796,2796,11,-1.0,925.4563614387015,593.4466475305328,0.0,61190.73956298828,146,5.0,1,,24.674418604651162,24.0,0.0,91.0,3183.0,16.825001295829107,0.6701945942325084,1.1769436347103375
ID2798,2798,11,-1.0,1153.6094593489736,775.1957255268513,0.0,202432.37814331055,483,5.0,1,,27.5968992248062,25.0,0.0,97.0,3560.0,21.37920988507474,0.3766930199598684,0.7063974045310971
ID2862,2862,11,-1.0,568.3111367438078,525.7741184893503,0.0,258174.62719726562,616,5.0,1,,18.53488372093023,16.0,0.0,75.0,2391.0,13.828778027873112,0.47570788398089336,0.8641238809290082
ID2800,2800,11,-1.0,1149.1900288809782,775.1957255268513,0.0,202851.49279785156,484,5.0,1,,43.68217054263566,39.0,0.0,145.0,5635.0,32.707506902115576,0.6787529707349675,1.0799700538214796
ID2864,2864,11,-1.0,685.426044145691,607.5335821472687,0.0,342416.67276000977,817,5.0,1,,18.829457364341085,17.0,0.0,71.0,2429.0,15.194121000719196,0.10667363812669675,0.2389074879068608
ID2802,2802,11,-1.0,1159.1337474339682,763.5947205483628,0.0,203270.60745239258,485,5.0,1,,16.155038759689923,10.0,0.0,88.0,2084.0,20.045046774547533,0.4155409189280978,0.4731755480748471
ID2866,2866,11,-1.0,709.1804829111671,260.05586160111545,0.0,309306.61505126953,738,5.0,1,,13.217054263565892,11.0,0.0,83.0,1705.0,13.649039137603971,0.11870100295345584,0.20549580030767461
ID2804,2804,11,-1.0,1147.5327424554798,771.328723867355,0.0,203270.60745239258,485,5.0,1,,26.069767441860463,14.0,0.0,131.0,3363.0,31.96609190965865,0.7301264461469944,0.688331815548274
ID2868,2868,11,-1.0,711.9426269536644,99.02286392352617,0.0,342416.67276000977,817,5.0,1,,15.682170542635658,14.0,0.0,66.0,2023.0,12.239781768967038,-0.17389965675448638,-0.5394217029415755
ID2807,2807,11,-1.0,1132.0647358174951,659.1856757419671,0.0,212910.24450683594,508,5.0,1,,18.713178294573645,16.0,0.0,94.0,2414.0,16.674359900781052,0.5123133380263503,0.7603652495166937
ID2809,2809,11,-1.0,1137.5890239024895,663.6051062099626,0.0,217101.3910522461,518,5.0,1,,13.945736434108527,10.0,0.0,61.0,1799.0,14.527619211737354,0.3167262488162245,0.46181237329159186
ID2811,2811,11,-1.0,1058.039275478569,466.94045038415896,0.0,269071.60821533203,642,5.0,1,,23.449612403100776,22.0,0.0,64.0,3025.0,13.876667264867493,0.13592159804015075,0.40440880641866095
ID2813,2813,11,-1.0,994.5099625011325,363.36004879051234,0.0,295056.716796875,704,5.0,1,,28.844961240310077,19.0,0.0,160.0,3721.0,30.048515357564646,0.5785093756346323,0.7036232349300727
ID2815,2815,11,-1.0,986.2235303736408,364.46490640751125,0.0,300505.2073059082,717,5.0,1,,22.844961240310077,18.0,0.0,93.0,2947.0,18.892975551611727,0.5165834744202662,0.8237477629809032
ID2881,2881,12,-1.0,862.2032628655145,1004.7298954583722,0.0,157587.11010742188,376,5.0,1,,36.57364341085271,20.0,0.0,152.0,4718.0,39.13992830094481,0.6056908011898982,0.7049645114312396
ID2883,2883,12,-1.0,863.3081204825135,1004.7298954583722,0.0,158006.2247619629,377,5.0,1,,33.093023255813954,17.0,0.0,173.0,4269.0,41.74109969885517,0.5422650814949117,0.5575132163040235
ID2885,2885,12,-1.0,864.4129780995121,995.3386057138815,0.0,158844.45407104492,379,5.0,1,,26.767441860465116,14.0,0.0,150.0,3453.0,34.049713569809164,0.7321987496097533,0.6645913170966953
ID2887,2887,12,-1.0,861.6508340570151,1015.2260428198616,0.0,158844.45407104492,379,5.0,1,,27.232558139534884,13.0,0.0,147.0,3513.0,34.18915938109691,0.7288408454630768,0.6715953816777792
ID2890,2890,12,-1.0,872.1469814185045,1154.4381025617226,0.0,175189.92559814453,418,5.0,1,,9.093023255813954,5.0,0.0,56.0,1173.0,11.599058326854275,0.029660809211309588,0.04516524573644571
ID2892,2892,12,-1.0,884.5766296097421,1361.8751201532657,0.0,240571.81170654297,574,5.0,1,,24.387596899224807,22.0,0.0,122.0,3146.0,22.380345059029818,0.3687464454880334,0.5871337747042994
ID2894,2894,12,-1.0,886.2339160352404,1355.2459744512723,0.0,241410.041015625,576,5.0,1,,18.976744186046513,14.0,0.0,86.0,2448.0,20.15776258521418,0.5360730547885881,0.6570848898199966
ID2896,2896,12,-1.0,879.6047703332471,1372.3712675147551,0.0,241410.041015625,576,5.0,1,,21.0,8.0,0.0,153.0,2709.0,33.37172268553123,0.632248062015504,0.4874970697371305
ID2899,2899,12,-1.0,874.0804822482528,1339.777967813288,0.0,251468.79272460938,600,5.0,1,,18.472868217054263,16.0,0.0,56.0,2383.0,12.013714506359394,0.31939052359162573,0.7444502608390664
ID2901,2901,12,-1.0,870.2134805887564,1515.4503289161125,0.0,306372.8124694824,731,5.0,1,,12.232558139534884,9.0,0.0,67.0,1578.0,13.884856649819849,0.10810674525579753,0.17190047537975756
ID2903,2903,12,-1.0,862.2032628655145,1569.3121377448088,0.0,336549.06759643555,803,5.0,1,,27.75968992248062,22.0,0.0,155.0,3581.0,25.759942010864485,0.6151537924966367,0.8208608626306197
ID2905,2905,12,-1.0,844.5255409935322,1606.3248679142719,0.0,338644.6408691406,808,5.0,1,,18.875968992248062,10.0,0.0,107.0,2435.0,25.52664286826669,0.16864012008569892,0.21341535316650415
ID2907,2907,12,-1.0,845.630398610531,1607.9821543397702,0.0,339482.87017822266,810,5.0,1,,32.17054263565891,33.0,0.0,87.0,4150.0,22.717051700968952,0.4609618248353211,0.8936398108267363
ID2909,2909,12,-1.0,829.609963164047,1608.5345831482693,0.0,339482.87017822266,810,5.0,1,,31.46511627906977,30.0,0.0,115.0,4059.0,24.67952292375576,0.27043839824191196,0.542796851636261
ID2912,2912,12,-1.0,942.8578689064341,1179.8498277526974,0.0,338225.5262145996,807,5.0,1,,27.294573643410853,18.0,0.0,135.0,3521.0,30.026395445501155,0.5686584902016311,0.6590619420300647
ID2914,2914,12,-1.0,941.7530112894351,1196.4226920076808,0.0,341578.44345092773,815,5.0,1,,27.155038759689923,17.0,0.0,150.0,3503.0,31.796582366565726,0.5258267711974607,0.5886232915439388
ID2916,2916,12,-1.0,942.8578689064341,1189.241117497188,0.0,342416.67276000977,817,5.0,1,,15.89922480620155,7.0,0.0,108.0,2051.0,21.964404784090547,0.4464142365200951,0.4468192295532395
ID2918,2918,12,-1.0,936.7811520129401,1206.9188393691704,0.0,342416.67276000977,817,5.0,1,,21.031007751937985,10.0,0.0,200.0,2713.0,33.908410181070884,0.5695001650140896,0.4501063496979137
ID2921,2921,12,-1.0,835.6866800575409,1285.6399445803418,0.0,205366.18072509766,490,5.0,1,,14.527131782945736,13.0,0.0,53.0,1874.0,13.129807166912624,0.3455021448819289,0.5682217816606306
ID2923,2923,12,-1.0,850.0498290785265,1498.6012502568792,0.0,342416.67276000977,817,5.0,1,,16.131782945736433,13.0,0.0,88.0,2081.0,16.60401864241062,0.27233065871408507,0.4159064901499416
ID2925,2925,12,-1.0,1098.0903640947788,752.5461443783739,0.0,329424.1184692383,786,5.0,1,,25.100775193798448,23.0,0.0,73.0,3238.0,16.396858007538516,0.16922137252096217,0.44311347988006655
ID2927,2927,12,-1.0,1109.138940264768,778.510298377848,0.0,342416.67276000977,817,5.0,1,,23.031007751937985,20.0,0.0,78.0,2971.0,15.031185282862827,0.33188035329352744,0.7636002115988971
ID2870,2870,12,-1.0,925.1801470344516,829.0575343555475,0.0,0.0,0,5.0,1,,20.209302325581394,18.0,0.0,63.0,2607.0,12.725880629280539,0.42890441361365295,0.9533465714028799
ID2872,2872,12,-1.0,875.4615542695012,998.6531785648782,0.0,66220.11541748047,158,5.0,1,,47.263565891472865,19.0,0.0,255.0,6097.0,58.506479259224584,0.7172550849723925,0.6748252757258653
ID2874,2874,12,-1.0,887.0625592479896,1007.4920395008696,0.0,67058.3447265625,160,5.0,1,,21.906976744186046,17.0,0.0,94.0,2826.0,20.693613847507823,0.18937396951614693,0.33711490567880725
ID2876,2876,12,-1.0,865.5178357165112,1016.3309004368606,0.0,67058.3447265625,160,5.0,1,,20.25581395348837,6.0,0.0,121.0,2613.0,29.47596453833388,0.4173358521105578,0.4046919746561809
ID2879,2879,12,-1.0,857.7838323975187,988.1570312033888,0.0,76278.86712646484,182,5.0,1,,18.968992248062015,17.0,0.0,77.0,2447.0,15.743519492405508,0.3451738354922658,0.618346469451545
ID2944,2944,13,-1.0,591.2369322965349,703.9324092304224,0.0,155491.5368347168,371,5.0,1,,35.395348837209305,34.0,0.0,94.0,4566.0,19.35741888004892,0.5174637519754776,1.2470686220027762
ID2946,2946,13,-1.0,384.07612910924166,604.4952237005217,0.0,300505.2073059082,717,5.0,1,,19.627906976744185,16.0,0.0,92.0,2532.0,17.60241006556429,0.18707379934388943,0.3514528744643091
ID2948,2948,13,-1.0,372.75133853500296,614.7151566577614,0.0,332357.9210510254,793,5.0,1,,50.286821705426355,41.0,0.0,177.0,6487.0,40.154427254049786,0.6471794276128611,0.9840893722546205
ID2950,2950,13,-1.0,373.85619615200187,603.1141516792729,0.0,333196.1503601074,795,5.0,1,,33.6124031007752,20.0,0.0,149.0,4336.0,33.82775997551774,0.430617504516924,0.5981697736105394
ID2952,2952,13,-1.0,371.0940521095046,619.1345871257571,0.0,333196.1503601074,795,5.0,1,,33.72093023255814,19.0,0.0,215.0,4350.0,38.74495466028973,0.6771178919747818,0.7027730241189236
ID2955,2955,13,-1.0,358.9406183225168,609.190868572767,0.0,342416.67276000977,817,5.0,1,,33.72868217054263,23.0,0.0,130.0,4351.0,32.675428444490336,0.5014498473060006,0.6894848868993203
ID2957,2957,13,-1.0,373.30376734350244,611.4005838067648,0.0,342416.67276000977,817,5.0,1,,13.7984496124031,10.0,0.0,65.0,1780.0,15.50573474807045,0.05771707711782844,0.09711867546948297
ID2959,2959,13,-1.0,708.0756252941683,698.6843355496776,0.0,106036.00759887695,253,5.0,1,,29.976744186046513,15.0,0.0,127.0,3867.0,32.561112042463485,0.38789290638687196,0.5146015739064339
ID2961,2961,13,-1.0,777.6816551650988,376.0659113859997,0.0,342416.67276000977,817,5.0,1,,30.914728682170544,30.0,0.0,133.0,3988.0,21.765451051979696,0.3684125511675861,0.7647951618893691
ID2933,2933,13,-1.0,747.0218562933794,654.2138164654721,0.0,0.0,0,5.0,1,,11.015503875968992,0.0,0.0,73.0,1421.0,18.04594158673739,-0.19316289910836512,-0.29227567404566046
ID2935,2935,13,-1.0,669.1293942949571,703.9324092304224,0.0,99330.1731262207,237,5.0,1,,70.09302325581395,14.0,0.0,255.0,9042.0,94.73898698038612,0.6051522875173597,0.5578590574349289
ID2937,2937,13,-1.0,681.8352568904444,704.4848380389218,0.0,100168.40243530273,239,5.0,1,,48.89147286821706,16.0,0.0,255.0,6307.0,68.53434817553139,0.7847593064714903,0.6273525234726435
ID2939,2939,13,-1.0,663.0526774014633,700.6178363794257,0.0,100168.40243530273,239,5.0,1,,47.17054263565891,19.0,0.0,255.0,6085.0,60.01277520648829,0.7515322347277958,0.6745072717380413
ID2942,2942,13,-1.0,643.1652402954832,705.0372668474214,0.0,118190.3325805664,282,5.0,1,,47.25581395348837,45.0,0.0,109.0,6096.0,25.373546469997375,0.3205546788714916,0.9041693952156741
ID2976,2976,14,-1.0,1272.657867580605,1160.7910338594666,0.0,199917.69021606445,477,5.0,1,,41.57364341085271,38.0,0.0,124.0,5363.0,24.851048517177322,0.29967918712365715,0.7714784208368483
ID2978,2978,14,-1.0,1090.3563607757867,1424.852004322203,0.0,342416.67276000977,817,5.0,1,,36.883720930232556,37.0,0.0,121.0,4758.0,28.246854887695225,0.40785570527235276,0.7565593813136848
ID2963,2963,14,-1.0,1461.0360912789167,977.9370982461488,0.0,0.0,0,5.0,1,,28.015503875968992,28.0,0.0,113.0,3614.0,21.49926760966378,0.4794881482118612,0.8446390466381832
ID2965,2965,14,-1.0,1251.1131440491265,831.5434639937951,0.0,97234.59985351562,232,5.0,1,,69.23255813953489,29.0,0.0,255.0,8931.0,77.77486656488743,0.6157336537802269,0.678459956772751
ID2967,2967,14,-1.0,1247.24614238963,838.1726096957884,0.0,98491.94381713867,235,5.0,1,,79.68217054263566,37.0,0.0,255.0,10279.0,87.92903606176938,0.5352352185748611,0.6318712521546744
ID2969,2969,14,-1.0,1246.1412847726315,832.6483216107939,0.0,98911.05847167969,236,5.0,1,,50.55813953488372,16.0,0.0,255.0,6522.0,65.36602555235883,0.7119938676647072,0.643343694688349
ID2971,2971,14,-1.0,1242.8267119216348,848.1163282487785,0.0,98911.05847167969,236,5.0,1,,83.70542635658914,83.0,0.0,255.0,10798.0,62.12014607556565,0.3015625458326528,0.6244008685671235
ID2974,2974,14,-1.0,1495.839106214382,1011.0828267561158,0.0,342416.67276000977,817,5.0,1,,32.17054263565891,22.0,0.0,130.0,4150.0,29.30633571404819,0.14894118340058315,0.2846058778210939
ID3008,3008,15,-1.0,700.0654075709264,1123.7783036900034,0.0,231351.28930664062,552,5.0,1,,20.550387596899224,15.0,0.0,97.0,2651.0,19.880880120855934,0.29974449130690184,0.47676858512503534
ID3010,3010,15,-1.0,743.1548546338834,1340.3303966217873,0.0,258174.62719726562,616,5.0,1,,22.674418604651162,18.0,0.0,90.0,2925.0,21.7151886615026,0.4037828616722477,0.6006901279582249
ID3012,3012,15,-1.0,771.6049382716049,1382.591200471995,0.0,265718.6909790039,634,5.0,1,,21.05426356589147,19.0,0.0,62.0,2716.0,15.793249189487272,0.39651082887472006,0.7570234070979329
ID2980,2980,15,-1.0,369.16055127975653,975.1749542036516,0.0,0.0,0,5.0,1,,27.875968992248062,23.0,0.0,120.0,3596.0,23.60283608221755,0.40941405061021635,0.686151353676507
ID2982,2982,15,-1.0,705.5896956559208,991.1953896501358,0.0,66220.11541748047,158,5.0,1,,68.64341085271317,57.0,0.0,255.0,8855.0,51.25743824826983,0.6306536318075118,1.0358601663843368
ID3014,3014,15,-1.0,911.3694268219655,1595.2762917442826,0.0,299247.86334228516,714,5.0,1,,24.356589147286822,20.0,0.0,124.0,3142.0,22.138695778550137,0.12018030720304332,0.23606946184310956
ID3016,3016,15,-1.0,710.8377693366655,1190.8984039226864,0.0,271167.1814880371,647,5.0,1,,13.496124031007753,10.0,0.0,63.0,1741.0,13.489651143913845,0.061670590124239734,0.11623225277797188
ID2984,2984,15,-1.0,708.9042685069174,996.7196777351302,0.0,66639.23007202148,159,5.0,1,,67.89922480620154,65.0,0.0,220.0,8759.0,43.770324736279704,0.6538735323458287,1.2266100091033085
ID2986,2986,15,-1.0,719.400415868407,998.929392969128,0.0,67477.45938110352,161,5.0,1,,45.16279069767442,18.0,0.0,255.0,5826.0,61.33435399228693,0.787476025355902,0.6487899073921077
ID2988,2988,15,-1.0,703.9324092304224,1013.2925419901136,0.0,67477.45938110352,161,5.0,1,,48.17829457364341,13.0,0.0,255.0,6215.0,71.76267849790584,0.7756326551856849,0.5865239355220678
ID2991,2991,15,-1.0,705.5896956559208,1107.7578682435196,0.0,114418.30068969727,273,5.0,1,,39.97674418604651,35.0,0.0,96.0,5157.0,20.42611116786209,0.5153044000150043,1.3311153513289689
ID2993,2993,15,-1.0,418.32671523620746,1010.5303979476164,0.0,235961.5505065918,563,5.0,1,,27.612403100775193,18.0,0.0,111.0,3562.0,26.8823565738058,0.2342746132731484,0.3899242956271467
ID3026,3026,15,-1.0,696.4746203156799,1272.1054387721053,0.0,301762.55126953125,720,5.0,1,,26.984496124031008,24.0,0.0,90.0,3481.0,17.238666791603634,0.2874894685250919,0.6990671396701489
ID2995,2995,15,-1.0,171.94346664545338,942.5816545021843,0.0,295056.716796875,704,5.0,1,,24.162790697674417,21.0,0.0,90.0,3117.0,18.20662254925836,0.06676424167290157,0.16612047715885622
ID3028,3028,15,-1.0,742.3262114211342,1301.9365944310757,0.0,341997.55810546875,816,5.0,1,,32.51937984496124,31.0,0.0,108.0,4195.0,21.089134041311492,0.41019371254513803,0.8970646200130801
ID2997,2997,15,-1.0,22.787688350602256,878.4999127162482,0.0,342416.67276000977,817,5.0,1,,28.930232558139537,26.0,0.0,80.0,3732.0,16.489194400477675,0.4027894199380096,1.007553358456137
ID3030,3030,15,-1.0,741.2213538041352,1294.7550199205828,0.0,342416.67276000977,817,5.0,1,,26.511627906976745,19.0,0.0,109.0,3420.0,24.282876000598964,0.4358091416263728,0.6627746530143467
ID2999,2999,15,-1.0,717.7431294429086,1240.8932110918865,0.0,210395.55657958984,502,5.0,1,,42.47286821705426,31.0,0.0,174.0,5479.0,39.88148017865322,0.589920720213162,0.7902936611636078
ID3032,3032,15,-1.0,741.2213538041352,1303.593880856574,0.0,342416.67276000977,817,5.0,1,,21.186046511627907,13.0,0.0,94.0,2733.0,21.678318460597215,0.1284056562595225,0.22241968712952542
ID3001,3001,15,-1.0,715.5334142089108,1240.8932110918865,0.0,210814.67123413086,503,5.0,1,,54.14728682170543,47.0,0.0,179.0,6985.0,44.61643839004188,0.7030454137230044,1.0020028284010531
ID3003,3003,15,-1.0,721.0577022939053,1250.8369296448766,0.0,211652.9005432129,505,5.0,1,,38.72093023255814,22.0,0.0,188.0,4995.0,43.40056464641798,0.616680181180566,0.680638130157747
ID3005,3005,15,-1.0,705.5896956559208,1238.1310670493892,0.0,211652.9005432129,505,5.0,1,,31.53488372093023,14.0,0.0,154.0,4068.0,38.2659375521388,0.4945521379597412,0.5453934083144518
ID3072,3072,17,-1.0,1154.1618881574732,1203.6042665181737,0.0,280806.81854248047,670,5.0,1,,29.93798449612403,12.0,0.0,255.0,3862.0,45.59429650768841,0.5500073651693669,0.4659901953052215
ID3074,3074,17,-1.0,1145.3230272214819,1188.6886886886887,0.0,280806.81854248047,670,5.0,1,,32.03875968992248,14.0,0.0,171.0,4133.0,44.214039607907495,0.6372550517328844,0.5640822611047477
ID3077,3077,17,-1.0,1128.197734157999,948.934585799928,0.0,336549.06759643555,803,5.0,1,,20.666666666666668,16.0,0.0,121.0,2666.0,22.57568289849353,0.2712053875725932,0.3906088888206327
ID3079,3079,17,-1.0,1128.7501629664985,914.9602140772118,0.0,342416.67276000977,817,5.0,1,,21.627906976744185,19.0,0.0,83.0,2790.0,17.345780181827482,0.29552855920240967,0.5688570116442159
ID3081,3081,17,-1.0,1151.9521729234752,1089.5277175630374,0.0,342416.67276000977,817,5.0,1,,29.023255813953487,26.0,0.0,118.0,3744.0,26.28226145981088,0.5644676786434666,0.7968670660984147
ID3083,3083,17,-1.0,905.0164955242218,1263.542792240364,0.0,237638.00912475586,567,5.0,1,,75.44961240310077,39.0,0.0,255.0,9733.0,80.62024804216274,0.7441750347978745,0.7985974318477362
ID3085,3085,17,-1.0,907.2262107582195,1264.0952210488633,0.0,238476.2384338379,569,5.0,1,,59.286821705426355,16.0,0.0,255.0,7648.0,79.95127361775278,0.6452854456231252,0.581665615911879
ID3087,3087,17,-1.0,906.1213531412207,1258.0185041553693,0.0,238895.3530883789,570,5.0,1,,47.007751937984494,29.0,0.0,227.0,6064.0,50.712192833065146,0.6269315255872397,0.7143942037389873
ID3089,3089,17,-1.0,906.6737819497201,1269.0670803253583,0.0,238895.3530883789,570,5.0,1,,41.775193798449614,24.0,0.0,172.0,5389.0,44.26875314310266,0.704418630081677,0.7800200027265926
ID3092,3092,17,-1.0,904.4640667157223,1281.220514112346,0.0,240152.69705200195,573,5.0,1,,42.23255813953488,38.0,0.0,163.0,5448.0,36.076635363986576,0.7382657717574069,0.9943697693647464
ID3094,3094,17,-1.0,883.4717719927434,1322.1002459413055,0.0,246439.4168701172,588,5.0,1,,22.310077519379846,15.0,0.0,101.0,2878.0,23.574946463888182,0.3392184320003168,0.4794114299808913
ID3096,3096,17,-1.0,771.6049382716049,1119.082658817758,0.0,323975.6279602051,773,5.0,1,,14.162790697674419,5.0,0.0,114.0,1827.0,20.852829056297438,-0.14811707698174276,-0.2361777985364089
ID3098,3098,17,-1.0,763.8709349526126,1102.5097945627747,0.0,331519.69174194336,791,5.0,1,,25.271317829457363,23.0,0.0,84.0,3260.0,21.93482958746221,0.3702509022677844,0.6226151004672459
ID3035,3035,17,-1.0,727.9630624001485,719.6766302726567,0.0,0.0,0,5.0,1,,35.7906976744186,36.0,0.0,111.0,4617.0,26.771800234401454,0.303477846593616,0.6225094139542912
ID3100,3100,17,-1.0,729.6203488256468,1071.5737812868056,0.0,342416.67276000977,817,5.0,1,,33.42635658914729,33.0,0.0,101.0,4312.0,22.166548274440494,0.16220916312670883,0.4209321087241645
ID3037,3037,17,-1.0,916.8937149069599,814.694385334562,0.0,59514.28094482422,142,5.0,1,,84.17054263565892,68.0,0.0,255.0,10858.0,72.60532479084777,0.655274530104015,0.9178567482272377
ID3102,3102,17,-1.0,1035.113479925842,1422.9185034924546,0.0,342416.67276000977,817,5.0,1,,33.674418604651166,31.0,0.0,108.0,4344.0,22.537178585720334,0.4461634493429223,0.9219495656866125
ID3039,3039,17,-1.0,932.914150353444,810.2749548665662,0.0,60352.51025390625,144,5.0,1,,51.007751937984494,11.0,0.0,255.0,6580.0,78.4738706636673,0.720628725503219,0.5444594064626552
ID3041,3041,17,-1.0,913.0267132474638,820.2186734195564,0.0,60352.51025390625,144,5.0,1,,55.42635658914729,22.0,0.0,255.0,7150.0,71.62192131186582,0.7652072168373611,0.670940059739142
ID3044,3044,17,-1.0,1177.0876837102003,932.3617215449445,0.0,157167.99545288086,375,5.0,1,,57.434108527131784,29.0,0.0,255.0,7409.0,66.11612002771622,0.6028980987556151,0.653477323000269
ID3046,3046,17,-1.0,1173.2206820507042,925.7325758429512,0.0,158006.2247619629,377,5.0,1,,73.66666666666667,30.0,0.0,255.0,9503.0,79.56398106764978,0.7535981091461613,0.7957822369778725
ID3048,3048,17,-1.0,1178.1925413271993,922.4180029919544,0.0,158425.3394165039,378,5.0,1,,47.434108527131784,21.0,0.0,255.0,6119.0,62.40252961634952,0.8265164115001569,0.6879334802951359
ID3050,3050,17,-1.0,1164.3818211147127,932.3617215449445,0.0,158425.3394165039,378,5.0,1,,33.85271317829457,9.0,0.0,255.0,4367.0,57.20414385874858,0.393571800487413,0.3342647736637147
ID3053,3053,17,-1.0,1117.4253723922598,988.1570312033888,0.0,271586.2961425781,648,5.0,1,,47.12403100775194,18.0,0.0,255.0,6079.0,63.72095021359953,0.6256646458209459,0.5692471166292057
ID3055,3055,17,-1.0,1120.187516434757,985.3948871608916,0.0,272424.52545166016,650,5.0,1,,49.23255813953488,20.0,0.0,255.0,6351.0,60.63434356192904,0.6510058065794072,0.6403242942056953
ID3057,3057,17,-1.0,1121.8448028602554,977.1084550333999,0.0,273262.7547607422,652,5.0,1,,32.14728682170543,19.0,0.0,229.0,4147.0,38.83038049790915,0.756582797616466,0.7131658055515063
ID3059,3059,17,-1.0,1119.6350876262575,996.4434633308805,0.0,273262.7547607422,652,5.0,1,,22.248062015503876,5.0,0.0,202.0,2870.0,37.57513951399415,0.38758946320789406,0.3307749017060801
ID3062,3062,17,-1.0,1091.4612183927854,883.1955575884934,0.0,342416.67276000977,817,5.0,1,,22.496124031007753,16.0,0.0,118.0,2902.0,24.20489491785693,0.0069368375883023334,0.012805418874722278
ID3064,3064,17,-1.0,1164.9342499232125,946.7248705659301,0.0,342416.67276000977,817,5.0,1,,19.217054263565892,15.0,0.0,99.0,2479.0,20.27504671708169,0.3040723931255631,0.4420081117287624
ID3066,3066,17,-1.0,1153.8856737532233,1211.338269837166,0.0,274520.09872436523,655,5.0,1,,31.5968992248062,31.0,0.0,96.0,4076.0,23.576842246367043,0.28775183962928036,0.5989281875606072
ID3068,3068,17,-1.0,1152.5046017319748,1208.5761257946688,0.0,277453.90130615234,662,5.0,1,,49.798449612403104,34.0,0.0,218.0,6424.0,49.47827487976434,0.6523153665033568,0.7946866842810801
ID3070,3070,17,-1.0,1150.8473153064765,1199.7372648586775,0.0,279968.58923339844,668,5.0,1,,52.248062015503876,40.0,0.0,207.0,6740.0,51.21264355114001,0.6947799168205356,0.8364826452405457
